price_lag,garage_spaces,total_livable_area,med_hh_inc,number_of_rooms,number_of_bathrooms,depth,off_street_open,fireplaces,interior_condition,number_stories,pct_white,number_of_bedrooms,exterior_condition,dist_to_commerce,year_built,tot_pop,total_area,sale_price,musa_id,hood_price_class_expensive,hood_price_class_least_expensive,hood_price_class_less_expensive,hood_price_class_more_expensive,hood_price_class_most_expensive,building_type_price_class_expensive,building_type_price_class_least_expensive,building_type_price_class_less_expensive,building_type_price_class_more_expensive,building_type_price_class_most_expensive,quality_grade_high,quality_grade_lowest,quality_grade_mid,to_predict
440517.13333333336,0,616,81476,3,1,36,639,0,3,2,0.7747342600163533,2,4,95.69664095531236,1925,4892,497,335000,16617,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
168733.33333333337,1,1152,45104,4,1,53,3685,0,4,2,0.3398773006134969,3,4,548.5434294005082,1925,8150,945,70000,16618,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
409849.73333333334,0.72,1402,87784,4,1,60,717.7766666666668,1,1,1,0.5974197816738339,2,1,0,2021,3023,2160,565000,16619,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
213766.66666666666,0,1280,57333,4,1,100,9449,0,4,2,0.1847051198963059,3,4,2622.976540564806,1935,1543,2000,184999,16620,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
132008.2,0,1232,36360,4,1,78,1326,0,4,2,0.2499500099980004,3,4,581.8580426663655,1942,5001,1097,150000,16621,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
160593.33333333337,0,1600,41752,5,1,200,1501,0,4,3,0.5430823593367763,4,4,449.52608486937993,1920,3679,4232,302000,16622,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
137277.73333333334,1,2760,37056,6,1,125,4023,0,7,2,0.027974947807933193,3,7,1155.28095769349,1925,7185,3125,20000,16623,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
130400.33333333334,0,992,43235,4,1,72,2519,0,4,1,0.07057529078906004,3,4,233.24835418585636,1925,6362,1152,205000,16624,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
108793.33333333334,1,1432,28981,5,1,73,2079,0,4,2,0.06373672151635076,4,4,1589.02742763548,1925,4801,1168,130000,16625,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
175187.6,1,1152,28529,4,1,90,3057,0,4,2,0.4382229232386961,3,4,171.21039384636742,1950,3804,1436,181900,16626,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
115679.99999999999,1,1236,32521,4,1,98,4386,0,4,1,0.052226027397260275,3,4,869.8856646831067,1925,4672,1463,175000,16627,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
362739.99999999994,0,972,27262,3,1,48,1346,0,4,2,0.2666472811863914,2,4,554.9828032242729,1925,3439,671,215000,16628,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
133851.8,0,728,19931,3,1,44,658,0,4,2,0.11763255240443897,2,4,268.4587580924184,1920,4055,616,160000,16629,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
61833.33333333333,0,1126,18516,4,1,50,1202,0,4,2,0.21764032073310424,3,3,21.95746035066934,1920,3492,742,70000,16630,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
226301.66666666663,0,1728,29289,4,1,54,1301,0,4,3,0.05980357769203788,3,4,970.7133022231651,1915,5702,864,349900,16631,0,0,1,0,0,0,0,0,1,0,0,0,1,MODELLING
295266.6666666667,0,1750,72857,6,3,63,1455,0,2,3,0.9072233267064281,3,2,670.9083938207559,1875,4527,945,480000,16632,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
429260,0,880,72857,4,1,75,1479,0,6,2,0.9072233267064281,3,6,1172.599556221634,1875,4527,1043,675000,16633,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
270020.8666666667,0,1024,72857,4,1,54,1686,0,3,2,0.9072233267064281,3,2,879.3465305413775,1875,4527,756,280000,16634,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
249233.33333333328,0,1036,75682,5,2,52,1274,0,3,2,0.8948041975940619,3,4,117.03336565827297,1920,3907,729,339500,16635,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
691766.6666666669,0,1830,95430,4,1,78,364,0,4,3,0.630293971101146,3,3,366.1984672262631,1920,4014,1248,505000,16636,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
111626.66666666667,0,1133,38378,4,1,53,1313,0,4,1,0.008060033351862146,3,4,426.6948256907101,1920,3598,795,150000,16637,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
343976.6666666667,0,1120,61542,3,1,47,1824,0,4,2,0.747020854021847,2,4,483.69606010704746,1940,4028,658,223500,16638,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
432855.37333333335,0.62,935,109583,4,1,66.5625,913.4477777777778,0,1,1,0.6725855348635773,2,1,1139.58406445158,2021,4618,3284.45,365000,16639,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
69754.26666666666,0,800,30958,4,1,45,1754,0,4,2,0.16422862313376566,3,4,462.2137753717513,1940,6631,720,20000,16640,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
79980,0,1176,19409,4,1,57,811,0,4,2,0.35058823529411764,3,4,434.44826582075706,1910,3825,803,147000,16641,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
115953.33333333334,0,858,41537,4,1,60,2825,0,4,1,0.08686310620012277,3,4,877.2333689377502,1920,3258,900,149900,16642,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
251593.3333333333,2,800,55652,4,1,81,1465,0,4,1,0.9170408381441095,3,4,703.4723497287587,1925,4677,2585,270000,16643,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
76386.6,0,1036,20597,4,1,89,1289,0,4,2,0.1735502711722987,3,4,250.66808619965857,1920,4794,1249,40000,16644,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
87273.13333333333,0,1060,28798,4,1,59,905,0,4,2,0.24800826202419593,3,4,320.7396463797344,1940,6778,824,48792,16645,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
321672.99999999994,0,1152,100368,3,1,58,2587,0,3,2,0.8351648351648352,2,4,367.54360361236144,1939,4095,928,230000,16646,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
688474.8666666667,1,3200,57083,7,1,181,3059,1,4,2,0.7175954915466499,7,4,1826.5031714684976,1935,1597,9099,931000,16647,1,0,0,0,0,0,0,0,1,0,0,0,1,MODELLING
394326.6666666667,1,1764,77740,4,1,102,8824,0,4,1,0.8083414475819539,3,4,2201.356255175134,1961,6162,6630,420000,16648,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
269126.6666666667,1,1449,62794,4,1,90,10039,0,4,2,0.8747350163808055,3,4,479.5443948510453,1974,5189,1616,303000,16649,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
163333.3333333333,1,1074,44720,4,1,60,1347,0,4,2,0.3744826345150261,3,4,418.3725469955297,1940,5557,921,90000,16650,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
222302.8,1,1152,53947,4,1,100,1745,0,4,2,0.5536472014548394,3,4,148.60602379256696,1960,4949,1600,180000,16651,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
278876.00000000006,1,1100,78574,4,1,123,5974,0,4,1,0.8456351375979588,3,4,2413.506315179815,1970,5487,3934,327000,16652,1,0,0,0,0,0,0,1,0,0,0,1,0,MODELLING
266134.3333333333,0,1320,63726,5,1,60,849,1,4,2,0.8014103297122165,4,4,428.1380485503509,1940,5247,966,350000,16653,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
264591.6666666667,1,1350,55695,5,2,94,1936,0,4,2,0.4603285564487941,3,4,1104.100476736839,1950,5722,2648,285000,16654,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
251066.6666666667,1,1224,44275,4,1,110,2191,0,4,2,0.4800321629589922,3,4,1127.2938954591325,1950,3731,2008,243000,16655,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
240790,1,1152,58321,4,1,94,858,0,4,2,0.5636752790093258,3,4,408.3533809488626,1950,6541,1497,245000,16656,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
194546,1,1048,50227,4,1,90,1833,0,4,2,0.6412290643495782,3,4,778.6006369616005,1950,7941,1387,175000,16657,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
210925.86666666667,1,1428,44485,4,1,85,1041,0,4,2,0.3583799973954942,3,4,302.79533645770454,1950,7679,2066,270000,16658,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
365170.00000000006,0,896,54286,4,1,62,746,0,4,2,0.3698074974670719,3,5,843.6906741118039,1925,2961,992,420000,16659,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
231645.86666666673,0,1320,43289,6,3,64,1783,0,2,2,0.13926829268292684,3,4,82.18676384846256,1925,4100,953,355000,16660,1,0,0,0,0,0,1,0,0,0,0,0,1,MODELLING
40304,0,1064,18516,4,1,50,726,0,4,1,0.21764032073310424,3,5,40.167933276467416,1920,3492,708,39000,16661,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
588046.6666666666,0,1728,95430,6,3,48,457,0,2,2,0.630293971101146,3,2,0,1925,4014,760,1150000,16662,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
261666.66666666666,1,1107,47714,4,2,0,1761,0,4,1,0.5964588712652158,2,4,562.9198448513685,1980,5422,1974.3184697855747,220000,16663,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
506993.33333333326,0,1149,104797,1,1,30.566666666666663,1190,0,1.125,1,0.7185881450220603,1,1,843.9955521415651,2012,5213,1769.2,459000,16664,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
377966.6666666667,1,891,79435,3,1,0,528,0,4,1,0.6028266512835304,2,3,0,1970,3467,1190.58,350000,16665,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
1568733.3333333333,0,2153,118750,6,3,55.949999999999974,215,0,0,1,0.8344573881054568,3,1,91.15868921373965,2017,1631,1292.6,2488090,16666,0,0,0,0,1,0,0,1,0,0,0,0,1,MODELLING
100733.33333333334,0,1110,30405,4,1,87,996,0,4,2,0.011860637509266123,3,4,571.9615739511922,1925,2698,1258,70000,16667,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
189226.66666666666,0,744,57365,4,1,66,2059,0,4,2,0.9835720303285594,3,4,1626.0352048221878,1925,2374,988,145000,16668,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
308126.6666666667,0,1499,50536,5,2,57,1848,0,1,2,0.37691686844229216,3,1,831.0171484953353,2014,3717,931,515000,16669,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
130602,0,1056,36368,4,1,60,2732,0,4,2,0.2319796954314721,3,4,731.6587474985091,1925,7880,990,202000,16670,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
334926.6666666667,0.6,2961,49282,6,1,72,1561,0.09999999999999995,1,3,0.2906482465462274,3,1,219.3552945206118,2022,1882,1152,742000,16671,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
446360,0,1120,54261,3,1,52,339,1,4,2,0.43351691581431945,2,3,0,1925,2542,780,360000,16672,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
230459.99999999997,1,1560,44485,5,1,78,2126,0,4,2,0.3583799973954942,4,4,513.9749036599275,1950,7679,1556,290000,16673,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
326263.3333333333,1,1000,49176,5,2,100,1973,0,4,1,0.5975232198142415,3,4,777.2816396557906,1973,4845,3270,360000,16674,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
275246.6666666667,0,1066,65572,4,1,107,2258,0,4,1,0.5236999539806719,3,4,978.3458335077545,1960,4346,3036,320000,16675,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
318860.00000000006,1,1440,42988,4,1,104,1733,0,4,2,0.5969467827079469,3,4,1607.7975845619972,1950,7009,2600,310000,16676,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
287058.93333333335,2,1920,48967,5,1,131,1673,0,4,2,0.49943203332071184,4,4,75.9532946245371,1925,5282,4716,370000,16677,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
128200,0,1265,24605,4,1,71,267,0,4,1,0.02165196471531676,3,4,798.4056821477287,1915,2494,1065,130000,16678,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
365633.3333333334,1,1107,81582,4,1,105,6848,0,4,1,0.7280174068859593,3,4,4421.715474227964,1981,7813,4095,351000,16679,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
563817.9888888889,0,920,81483,4,2,0,312,0,2,1,0.8483691880638445,2,2,0,1920,2882,910.35,400000,16680,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
342926.5999999999,0,1998,77979,7,3,55,888,0,1,2,0.6123106670963584,4,1,79.11357404893442,2017,6206,1705,489900,16681,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
290766.6666666667,0,982,79688,4,1,70,1660,0,4,2,0.9189655172413793,3,5,773.5471628743021,1875,2320,1024,360500,16682,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
215039.99999999997,0,1098,55652,4,1,55,1176,0,2,2,0.9170408381441095,3,2,330.78685888082646,1915,4677,738,275000,16683,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
183044.6,1,1184,44694,4,1,80,3600,0,4,2,0.5388147824185436,3,4,1060.0398808295406,1950,9146,1520,160000,16684,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
115809.33333333333,0,1214,43140,4,1,75,2136,0,4,2,0,3,4,224.92155909239676,1925,4118,1150,139900,16685,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
57933.333333333336,0,840,19205,4,1,43,912,0,4,1,0.24921648287869994,3,3,293.62943241582315,1920,8615,602,34000,16686,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
114726.66666666666,0,968,35141,3,1,45,1545,0,4,2,0.543859649122807,2,4,441.75320980010446,1910,3021,693,258000,16687,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
88497.53333333333,0,1224,28798,4,1,49,2461,0,4,1,0.24800826202419593,3,4,842.1102126578124,1925,6778,833,80000,16688,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
174800,1,1078,44694,4,1,60,3276,0,4,2,0.5388147824185436,3,4,978.1277305731827,1950,9146,977,188000,16689,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
173149.3333333333,0.45,1154,24605,4,1,100,1657,0,4,2,0.02165196471531676,3,4,816.7167651886431,1915,2494,1775,180000,16690,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
171486.66666666666,1,1104,43132,4,1,100,2311,0,4,2,0.06198642372275813,3,5,161.3485603238696,1953,5598,1616,220000,16691,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
101175.66666666667,0,1048,28906,4,1,59,1041,0,4,2,0.2160527762506872,3,4,75.53393295587095,1910,7276,819,258000,16692,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
303426.6666666666,0,1500,53947,4,1,150,1642,0,4,2,0.5536472014548394,3,4,479.73406631068616,1959,4949,3750,245000,16693,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
167399.99999999997,1,992,28621,4,1,65,1852,0,4,2,0.42791145332050046,3,4,638.3424552806052,1943,5195,1053,165000,16694,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
138817,0,1140,53889,4,1,68,3131,0,4,2,0.12632531678303593,3,4,1292.9819307281791,1926,7734,1009,184000,16695,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
131865.3333333333,0,1440,43132,4,1,100,758,0,4,2,0.06198642372275813,3,4,355.46263959609587,1925,5598,3000,252500,16696,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
420260.6,1,1833,82963,4,1,100,3595,0,4,2,0.8713260819254802,3,4,2063.7868864793404,1962,4321,6000,473000,16697,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
359969.3333333333,0,1524,81582,1,1,100,7709,0,4,2,0.7280174068859593,3,4,3103.6745972494164,1960,7813,3450,310000,16698,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
205866.6666666667,1,980,41211,4,1,100,2612,0,4,1,0.5762619372442019,3,4,1555.8344391182477,1990,3665,3512,325000,16699,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
194266.66666666666,1,1536,44694,5,1,168,2093,0,3,2,0.5388147824185436,4,4,127.72270235598499,1955,9146,2684,220000,16700,0,0,1,0,0,0,0,0,1,0,0,0,1,MODELLING
239406.6666666667,1,1568,61477,5,1,115,2786,0,4,2,0.6873630387143901,4,4,477.83770803298785,1945,5476,1844,275000,16701,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
229766.66666666672,1,1024,46799,4,1,112,1862,0,4,2,0.7902321857485989,3,4,926.7780690747572,1992,3747,1833,230000,16702,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
225625.13333333333,1,1208,44604,4,1,93,1989,0,4,2,0.30294165447749066,3,4,404.17298943381746,1950,6153,1507,275000,16703,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
195286.66666666663,1,960,58321,4,1,65,1093,0,4,2,0.5636752790093258,3,4,284.4729596470716,1940,6541,975,205900,16704,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
275814.80000000005,1,1080,57636,4,1,144,4793,0,4,1,0.782729398012858,3,4,827.0471472290769,1960,6844,6116,303500,16705,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
275866.6666666666,1,1255,47932,4,1,105,937,0,4,1,0.4680963727826317,3,4,253.90486709113836,1960,3777,3941,360000,16706,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
215473.33333333334,1,1152,44485,4,1,86,2759,0,4,2,0.3583799973954942,3,4,487.70431621977457,1950,7679,1539,220000,16707,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
217420,1,1476,53175,6,1,75,2422,0,4,2,0.054738208567719604,3,4,757.5928769769836,1934,4622,1220,170000,16708,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
202277.9333333333,1,1152,44694,4,1,80,3600,0,4,2,0.5388147824185436,3,4,1071.2509909009316,1950,9146,1516,155000,16709,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
194266.6666666667,0,2084,53175,9,3,194,1410,0,2,2,0.054738208567719604,6,4,94.3097019614909,1930,4622,6791,350100,16710,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
246239.2,0.12058823529411763,1120,43289,6,1,48,1526,-1.5057399771478685e-16,1,2,0.13926829268292684,3,1,235.70022755301318,2023,4100,672,195000,16711,1,0,0,0,0,1,0,0,0,0,0,0,1,MODELLING
261826.66666666666,1,1440,49490,4,1,83,2889,0,4,2,0.3853461738677772,3,4,66.29711259474274,1950,7684,2434,275000,16712,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
249400,1,1106,44275,4,1,107,2290,0,4,2,0.4800321629589922,3,4,929.3130143942254,1950,3731,1731,245000,16713,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
229060.00000000003,1,992,46799,4,1,111,1583,0,4,2,0.7902321857485989,3,4,635.3140511118701,1978,3747,2819,312000,16714,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
222800.00000000003,1,1152,46799,4,1,112,2325,0,4,2,0.7902321857485989,3,4,1140.098587737884,1925,3747,1824,258500,16715,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
352449.1595138888,1,2110,89181,5,1,88,4565,0,4,2,0.8461792920939464,4,4,1201.1760073105831,1960,3023,3124,375000,16716,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
288133.3333333334,0,1536,53785,5,1,157,1791,0,4,2,0.8708175734652313,4,4,489.68834592068686,1960,3437,3886,375000,16717,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
277800,0,1400,60341,4,1,119,7211,0,4,2,0.6157337367624811,3,4,2401.238175919549,1978,3966,2502,287000,16718,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
287748.8,0,1332,60341,4,1,138,7351,0,4,2,0.6157337367624811,3,4,2324.2995019466816,1964,3966,2660,321000,16719,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
263060,0,1431,62794,4,1,90,8470,0,3,2,0.8747350163808055,3,3,589.1289733342746,1964,5189,1615,332000,16720,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
172945.06666666665,0,1170,47409,4,1,48,2484,0,4,2,0.3603988603988604,3,5,182.3823164688662,1925,4212,744,155000,16721,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
356186.66666666674,1,2006,75972,4,1,100,4979,0,1,2,0.9747340425531915,3,1,1789.2483128344124,2015,4512,2500,415000,16722,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
300213.3333333334,1,1700,59219,4,1,105,3407,0,4,2,0.8419979612640163,3,4,442.150674194929,1974,3924,2620,220000,16723,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
364200,1,1054,75972,5,2,100,3756,0,3,1,0.9747340425531915,3,4,1650.469583318441,1987,4512,2500,304900,16724,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
347233.3333333333,1,1466,63485,4,1,77,292,0,4,1,0.7547704515397695,3,4,141.63854418184485,1953,5293,2097,300000,16725,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
309066.6666666667,1,970,53785,4,1,119,2482,0,4,1,0.8708175734652313,3,4,1348.992057193094,1965,3437,3356,295000,16726,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
266366.6666666667,1,1360,64238,4,1,125,4998,0,4,2,0.77620239088129,3,4,598.2539421929156,1974,3597,2500,330000,16727,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
286919.99999999994,0,1440,70441,4,1,124,11425,0,4,2,0.9076030660865962,3,4,1045.3272613765737,1961,4827,2487,300000,16728,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
349420.00000000006,1,1230,53785,4,1,105,2428,0,4,1,0.8708175734652313,3,4,1289.992603889349,1960,3437,6719,377500,16729,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
136599.93333333335,1,1080,28981,4,1,100,3303,0,4,2,0.06373672151635076,3,4,1633.7585585282268,1925,4801,1550,216000,16730,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
110999.99999999999,1,1152,43235,4,1,90,594,0,4,2,0.07057529078906004,3,4,89.20622149324369,1920,6362,1620,194000,16731,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
259228,0,1108,61633,3,1,50,1488,0,4,2,0.7523260141421659,2,4,1285.1017452721353,1920,5374,700,245000,16732,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
218880.00000000003,1,1024,53175,5,2,102,3006,0,4,2,0.054738208567719604,3,4,1179.3250907713254,1929,4622,1648,222000,16733,0,0,1,0,0,0,0,0,1,0,0,0,1,MODELLING
245120,1,1220,56601,4,1,90,918,0,4,2,0.025296689569019364,3,3,352.03480464194615,1950,3202,5301,395000,16734,1,0,0,0,0,0,0,0,1,0,0,0,1,MODELLING
219530.35697828495,0,950,39340,4,1,47,1591,0,4,2,0.17671184022824538,3,4,41.96323163288326,1920,5608,666,153000,16735,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
184173.33333333334,0,1120,40202,6,1,48,674,0,2,2,0.20142966556037784,3,4,66.96144634980395,1920,3917,672,305000,16736,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
270475.26666666666,3,1936,75990,4,1,146,2758,0,4,1,0.09276789095039757,3,3,1667.6665205716238,1925,2641,9845,390000,16737,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
96786.66666666666,0,1258,19409,4,1,78,2058,0,4,2,0.35058823529411764,3,4,680.6729851842827,1920,3825,1092,135000,16738,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
183158.88425530365,0,1200,43543,4,1,90,1454,0,4,2,0.5046665535380961,3,4,721.5520257118153,1930,5893,2242,210000,16739,0,0,1,0,0,0,0,1,0,0,0,0,1,MODELLING
116282.66666666667,0,1260,29355,4,1,73,1161,0,4,2,0.07897578281659726,3,4,0,1930,6483,1088,143900,16740,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
377966.6666666667,1,674,79435,1,1,0,528,0,4,1,0.6028266512835304,3,3,0,1970,3467,1668.78,254500,16741,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
309676.6666666667,0,650,76214,4,1,0,1202,0,3,1,0.8524416135881104,3,3,1024.0623101872666,2004,3768,1594.4866666666667,180000,16742,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
71933.33333333333,0,952,24099,4,1,46,2142,0,4,2,0.0038033143167617496,3,4,341.64671645628374,1915,3681,656,15000,16743,0,1,0,0,0,0,0,1,0,0,0,0,1,MODELLING
751566.6666666667,0,2312,95430,6,3,72,491,1,1,2,0.630293971101146,3,1,239.3795035183486,2016,4014,1221,1275000,16744,0,0,0,1,0,1,0,0,0,0,0,0,1,MODELLING
572333.3333333334,0,1002,150903,4,1,49,1220,0,3,2,0.6955741626794258,3,4,719.7055298994986,1925,1672,732,420000,16745,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
80506.66666666666,0,1186,21289,4,1,75,1650,0,4,2,0.05852644087938206,3,4,770.3719515296731,1920,3366,1125,73000,16746,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
69633.33333333333,0,784,19205,3,1,43,1132,0,4,2,0.24921648287869994,2,3,1317.2978319007561,1920,8615,602,72875,16747,0,1,0,0,0,0,1,0,0,0,0,0,1,MODELLING
185779.99999999997,0,1232,33468,4,1,73,2469,0,4,2,0.019225167491989513,3,4,320.66884869661715,1925,6866,1115,106000,16748,0,0,1,0,0,0,1,0,0,0,0,0,1,MODELLING
653233.3333333334,0,3000,49526,4,1,80,1216,0,4,3,0.6271758898415173,3,4,390.2290415999769,1892,3849,2000,1050000,16749,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
152533.33333333334,0,896,39688,4,1,77,2036,0,4,2,0.120157215047726,3,4,1089.3300644377339,1925,5343,1227,200000,16750,0,0,1,0,0,0,0,1,0,0,0,1,0,MODELLING
211066.60000000003,0,992,59219,4,1,0,4159,0,4,1,0.8419979612640163,3,4,973.579497316502,1972,3924,1963.2583333333332,219000,16751,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
269993.3333333333,1,1296,58571,4,1,114,2677,0,4,2,0.9104984093319194,3,4,543.1075447000916,1960,4715,2068,285000,16752,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
306506.6666666666,1,1170,87838,4,1,120,7934,0,4,2,0.7342637425234976,3,4,1053.6921318891232,1958,3511,2990,400000,16753,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
252453.33333333334,0,1320,47184,4,1,125,2072,0,4,2,0.017272727272727273,3,5,1330.2573510179068,1950,4400,3257,320000,16754,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
288526.6666666666,0,1355,80470,4,1,68,796,0,2,2,0.7000733317037399,3,2,595.2575155841656,1920,4091,1000,427000,16755,1,0,0,0,0,0,0,1,0,0,0,0,1,MODELLING
657233.3333333334,0,2700,50197,4,1,160,752,0,4,3,0.5482218203737191,3,4,289.8208394270179,1896,3318,4000,835000,16756,0,0,0,1,0,0,0,1,0,0,0,0,1,MODELLING
